col_name,Présent,Imparfait,Passé simple,Passé composé,Futur,Plus que parfait,date,canon,subgenre
1884_Mendes-Catulle_Jeunes-filles,2422,1099,532,293,60,143,1884,0,4
1885_Greville-Henry_Idylles,2053,1118,983,278,83,232,1885,0,4
1876_Marechal-Marie_Le-Parrain-d-Antoinette,4991,1331,770,763,218,276,1876,0,
1852_Ponson-du-Terrail-Pierre_La-Baronne-trepassee,4122,1065,2162,631,229,264,1852,0,10
1990_Volodine-Antoine_Lisbonne-derniere-marge,2746,1105,260,483,117,240,1990,1,2
1863_Vattier-d-Ambroyse-Valentine_Claire-de-Rives,1878,480,433,329,131,103,1863,0,
1846_Gay-Sophie_Ellenore_Volume-II,5877,1740,938,907,334,280,1846,0,
1994_Laurent-Jacques_Croire-a-Noel,1585,880,482,363,65,236,1994,0,4
1868_Ponson-du-Terrail-Pierre_Le-Dernier-Mot-de-Rocambole_Tome-II-Les-Millions-de-la-bohemienne,6809,1924,2823,1435,428,704,1868,0,1
1855_Balzac-Honore-de_Les-Paysans,6335,2162,1387,1014,446,359,1855,1,5
2007_Darrieussecq-Marie_Tom-Est-Mort,3638,1168,18,812,55,192,2007,1,
1921_Bourget-Paul_L-Ecuyere,4379,2036,655,1004,202,656,1921,1,
1908_Aicard-Jean_Maurin-des-Maures,7897,1978,1794,1081,393,331,1908,0,
1888_Lesueur-Daniel_Amour-d-aujourd-hui,4328,2274,1240,573,257,365,1888,0,
1878_Lemoine_La-Guerre-pendant-les-vacances-recit-d-un-vieux-soldat,1418,678,419,225,74,171,1878,0,6
1851_Souvestre-Emile_Les-derniers-paysans_Tome-1,2148,958,584,406,57,256,1851,0,
1867_Aimard-Gustave-Auriac-Jules-Berlioz-d-_Les-Forestiers-du-Michigan,2193,667,995,401,152,163,1867,0,1
1843_Feval-Paul_Le-loup-blanc,4397,1871,2297,616,274,340,1843,0,1
1882_Cadol-Edouard_Son-Excellence-Satinette,5270,1968,1064,710,225,292,1882,0,
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Les-terres-d-or,2478,488,944,520,177,121,1878,0,1
1975_Simon-Claude_Leçon-De-Choses,3297,130,15,409,46,17,1975,1,
1873_Pressense-Elise-de_Un-petit-monde-d-enfants,3298,1380,915,462,153,243,1873,0,6
1913_Zevaco-Michel_Buridan-le-heros-de-la-tour-Nesle,7529,2378,2701,1231,443,448,1913,0,1
2001_Musso-Guillaume_Skidamarink,4868,1776,1266,857,108,598,2001,0,2
1908_Zevaco-Michel_Fausta-Vaincue,11954,4062,5010,2159,710,811,1908,0,1
1831_Signol-Alphonse-Macaire-Stanislas_Le-Chiffonnier_Tome-3,1737,403,501,344,102,126,1831,0,
1925_Proust-Marcel_Albertine-disparue,6076,3151,475,1257,161,1208,1925,1,5
1895_Allais-Alphonse_Deux-et-deux-font-cinq,4481,492,403,617,169,73,1895,0,4
1873_Gaboriau-Emile_L-argent-des-autres_II,5242,1655,1088,1057,237,362,1873,0,2
1994_Bove-Emmanuel_Memoires-d-un-homme-singulier,4359,1840,391,800,110,424,1994,0,7
1936_Morand-Paul_Milady-suivi-de-Monsieur-zero,2029,1175,590,337,75,224,1936,1,4
1874_Witt-Henriette-de_Une-soeur,2111,1888,577,441,194,475,1874,0,6
1894_Chabrillat-Henri-de_Les-cinq-sous-de-Lavarede,7875,2602,3529,1371,489,653,1894,0,6
1858_Segur-Anatole-Henri-Philippe-de_Les-Memoires-d-un-troupier,3583,1180,671,604,121,235,1858,0,
1860_Zaccone-Pierre_Une-Vengeance-Anglaise,727,279,259,166,22,60,1860,0,1
1876_d-Ennery-Adolphe_Les-deux-orphelines,8772,3092,3262,1695,647,976,1876,0,3
1929_Dabit-Eugene_L-Hotel-du-Nord,2579,1459,867,239,87,110,1929,1,
2001_Simon-Claude_Le-tramway,440,739,46,111,3,103,2001,1,
1880_Bouvier-Alexis_Iza-Lolotte-et-Compagnie,7156,2759,1726,1587,340,714,1880,0,2
1987_Chevillard-Eric_Mourir-m-enrhume,1255,103,25,114,80,5,1987,1,
1893_Zola-Emile_Le-docteur-Pascal,5267,4194,1923,1030,179,798,1893,1,5
1950_Delly_Les-seigneurs-loups,2855,1473,994,436,234,274,1950,0,3
1962_Simenon-Georges_Maigret-et-les-braves-gens,2303,1319,240,812,57,219,1962,1,2
1870_Ponson-du-Terrail-Pierre_Rocambole-La-Corde-du-pendu_Tome-I--La-Corde-du-pendu,4816,1159,1831,783,306,340,1870,0,1
1876_Noble-Leon_Memoires-d-un-enfant-pauvre,3526,2433,981,422,113,269,1876,0,7
1904_Verne-Jules_Maitre-du-Monde,2385,1435,484,491,101,212,1904,1,2
1951_Delly_Les-solitaires-de-Myols,3427,1486,1315,632,221,286,1951,0,8
1868_Daudet-Alphonse_Le-petit-Chose,5710,2276,1036,634,172,252,1868,1,7
1893_Malot-Hector_En-Famille,6274,2845,1973,909,300,601,1893,0,6
1881_Greville-Henry_Perdue,4380,1818,1917,652,184,415,1881,0,
1866_Ulbach-Louis_Le-Jardin-du-chanoine,3937,1748,1137,576,166,270,1866,0,
1974_Ajar-Emile-Gary-Romain_Gros-Calin,5238,1091,289,1120,65,142,1974,1,
1950_Duras-Marguerite_Un-barrage-contre-le-Pacifique,4912,3367,1474,1024,182,759,1950,1,
1888_Witt-Henriette-de_Scenes-historiques,3692,2544,1279,973,343,900,1888,0,3
1997_Echenoz-Jean_Un-an,665,371,356,65,5,46,1997,1,2
2010_Lemaitre-Pierre_Cadres-Noirs,9857,790,44,2011,216,144,2010,0,2
1870_Malot-Hector_Une-Bonne-affaire,5589,1960,1415,980,339,620,1870,0,
1852_Dumas-Alexandre_Conscience-l-innocent,7335,2566,1980,1288,403,680,1852,1,3
1954_Veuzit-Max-du_Mirages,2822,1292,745,481,96,253,1954,0,8
1836_Igonette-T._Le-Valmont-de-la-jeunesse_ou-le-Triomphe-des-vertus-sur-les-egarements-de-la-raison-mis-a-la-portee-des-jeunes-gens-des-deux-sexes__tome-1),4683,424,116,677,239,71,1836,0,12
1936_Veuzit-Max-du_Le-vieux-puits,3812,1405,1080,809,159,332,1936,0,8
1858_Dumas-Alexandre_Black,6134,2839,2490,1032,275,699,1858,1,10
1942_Guilloux-Louis_Le-pain-des-reves,6471,4701,1023,1003,164,666,1942,1,7
1891_Barres-Maurice_Le-culte-du-moi_3-Le-jardin-de-Berenice,2262,543,252,301,49,96,1891,1,
1878_Cherbuliez-Victor_L-idee-de-Jean-Teterol,5687,2094,1654,953,259,435,1878,0,
1961_Delly_Le-roi-des-Andes,4959,1643,1450,789,398,351,1961,0,1
1879_Greville-Henry_Suzanne-Normis,4335,1307,982,600,181,372,1879,0,
1950_Delly_Aurore-de-Brusfeld,2568,1224,1076,426,210,204,1950,0,8
1987_Green-Julien_Les-Pays-lointains,19737,8349,9006,2429,1026,860,1987,1,3
1957_Simenon-Georges_Maigret-s-amuse,2176,1350,297,730,43,325,1957,1,2
1905_Toulet-Paul-Jean_Mon-amie-Nane,3150,500,288,404,80,90,1905,0,6
1931_Simenon-Georges_Un-crime-en-Hollande,2044,1068,688,567,52,104,1931,1,2
1872_Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_I,6537,1731,2214,980,379,260,1872,1,1
1881_Verne-Jules-_La-Jangada-huit-cent-lieues-sur-l-Amazone,4947,2273,1457,954,194,405,1881,1,1
1880_Gozlan-Leon_Aventures-merveilleuses-et-touchantes-du-prince-Chenevis-et-de-sa-jeune-soeur,929,439,241,131,42,78,1880,0,6
1859_Ulbach-Louis_Pauline-Foucault,9110,2811,2003,1263,433,430,1859,0,
2000_Grange-Jean-Christophe_Le-concile-de-pierre,4959,3114,2754,1125,69,614,2000,0,10
1902_Lemonnier-Camille_Les-Deux-Consciences,2149,1637,1237,349,95,296,1902,0,
1880_Marechal-Marie_Un-mariage-a-l-etranger,4769,1825,1062,901,246,408,1880,0,
1980_Tournier-Michel_Gaspard-Melchior-Et-Balthazar,3646,1760,931,707,108,393,1980,1,3
1884_Claretie-Jules_Le-Prince-Zilah-roman-parisien,4022,3223,690,668,145,468,1884,0,
1950_Vian-Boris_Elles-ne-se-rendent-pas-compte,5109,126,78,457,114,13,1950,1,2
1860_Dumas-Alexandre_Une-aventure-d-amour,2487,647,383,339,90,179,1860,1,11
1832_Mere-Elisabeth-Brossin-de_Le-Parc-aux-Cerfs-ou-Histoire-secrete-des-jeunes-demoiselles-qui-y-ont-ete-renfermees_(tome-3),2135,787,611,408,112,200,1832,0,3
2007_Millet-Richard_L-orient-desert,1843,149,18,320,60,19,2007,1,
1923_Bourget-Paul_La-Geôle,3805,1545,476,857,182,520,1923,1,
1967_Tournier-Michel_Vendredi-ou-les-limbes-du-Pacifique,2315,1855,1072,515,60,389,1967,1,1
1931_Simenon-Georges_La-nuit-du-carrefour,2400,890,669,538,88,98,1931,1,2
1869_Goncourt-Edmond-et-Jules-de_Madame-Gervaisais,1728,1747,516,276,34,235,1869,1,
1975_Ajar-Emile-Gary-Romain_La-Vie-Devant-Soi,4630,2493,42,1865,59,228,1975,1,
1862_Guise-Charles-de_Le-Cap-au-Diable,786,391,349,119,22,128,1862,0,1
2003_Darrieussecq-Marie_White,3481,498,27,316,82,54,2003,1,
2007_Chandernagor-Françoise_La-voyageuse-de-nuit,6657,1901,286,1456,220,417,2007,0,
1883_Hericault-Charles-d-_Rose-de-Noel,6114,1170,1641,1009,310,335,1883,0,
1893_Allais-Alphonse_Pas-de-bile ,1730,327,306,212,51,45,1893,0,4
1866_Valter-Adolphine-De-Jonge-Mme_Les-Confessions-de-la-comtesse-d-Aquilar-etude-historique,3602,705,428,752,181,160,1866,0,12
1844_Balzac-Honore-de_Pierre-Grassou,345,180,171,38,15,32,1844,1,5
1996_Bouraoui-Nina_Le-Bal-des-murenes,2279,379,46,227,51,27,1996,0,
1912_Pergaud-Louis_La-Guerre-des-boutons,3928,1727,1496,564,258,281,1912,0,6
1999_Echenoz-Jean_Je-m-en-vais,3203,675,455,400,59,129,1999,1,2
1906_Loti-Pierre_Les-Desenchantees,4650,2054,786,798,224,391,1906,1,
2002_Volodine-Antoine_Dondog,3990,3009,1027,628,102,686,2002,1,13
1897_Mary-Jules_Les-Filles-de-la-pocharde,4900,1811,1714,985,292,481,1897,0,
1897_Loti-Pierre_Figures-et-choses-qui-passaient,2502,484,129,372,70,112,1897,1,7
1885_Greville-Henry_Clairefontaine,4812,2469,1834,926,223,530,1885,0,
1880_Ulbach-Louis_Le-Chateau-des-Epines,3918,1562,1458,883,213,335,1880,0,
1896_Jarry-Alfred_L-Autre-Alceste,127,27,15,26,18,1,1896,1,10
1855_Nerval-Gerard-de_Aurelia,1010,677,189,193,23,141,1855,1,
1876_Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles,500,499,126,75,4,54,1876,0,
1893_Buet-Charles_Guy-Main-Rouge-legende-du-pays-de-Savoie,636,453,298,95,30,33,1893,0,3
1886_Michel-Louise_Memoires,0,0,0,0,0,0,1886,1,7
1860_Dumas-Alexandre_Jacquot-sans-Oreilles,1525,747,518,252,53,139,1860,1,
1867_Gaboriau-Emile_Le-crime-d-Orcival,8120,3084,1984,1665,371,530,1867,0,2
1909_Ivoi-Paul-d-_L-Espion-X-323_Volume-I-L-Homme-sans-visage,4906,1231,812,798,147,278,1909,0,1
1956_Magali_Saison-perdue,2101,968,689,482,114,315,1956,0,8
1870_Houssaye-Arsene_Les-Courtisanes-du-monde_Tome-2,4232,1349,1129,632,173,318,1870,0,5
1845_Dumas-Alexandre_Vingt-ans-apres,21021,4669,6155,3428,1078,1404,1845,1,1
1867_Ponson-du-Terrail-Pierre_La-Verite-sur-Rocambole,2102,560,402,360,89,143,1867,0,1
1888_Claretie-Jules_Bouddha,487,251,58,62,10,38,1888,0,4
1959_San-Antonio_Prenez-en-de-la-graine,4073,140,18,421,79,24,1959,0,9
1888_Guy-de-Maupassant_Pierre-et-Jean,0,0,0,0,0,0,1888,1,
1928_Colette_La-naissance-du-jour,2917,470,247,312,94,39,1928,1,7
1872_Daudet-Alphonse_Le-Pere-Achille,136,12,0,25,1,1,1872,1,4
1892_La-BreteJean-de_Le-roman-d'une-croyante,3086,845,338,425,82,183,1892,0,
1866_Stern-Daniel_Nelida-Herve-Julien,4959,1977,1478,831,210,395,1866,0,
1890_Lesueur-Daniel_Nevrosee,3691,1678,1244,460,169,231,1890,0,
1884_Darien-Georges_Le-Voleur,13965,768,138,2380,670,237,1884,0,
1894_Renard-Jules_Poil-de-carotte,4095,145,19,261,117,10,1894,1,7
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-I,8323,1819,1445,1425,462,336,1843,1,1
1879_Goncourt-Edmond_Les-freres-Zemganno,1559,1669,105,260,83,177,1879,1,
1941_Morand-Paul_L-homme-presse,4788,1549,921,617,180,214,1941,1,
1953_Magali_La-voyageuse-clandestine,1285,559,570,329,54,125,1953,0,8
1998_Darrieussecq-Marie_Naissance-des-fantomes,1264,1195,74,436,18,130,1998,1,
1834_Sainte-Beuve_Volupte_2,3157,1264,375,522,87,254,1834,1,
1883_Greville-Henry_Louis-Breuil-histoire-d-un-pantouflard,3063,1386,1128,488,134,290,1883,0,
1939_Colette_Duo-Le-Toutounier,3372,1120,1411,387,99,109,1939,1,
1905_Cazin-Jeanne_Les-Saltimbanques-scenes-de-la-montagne,2429,1748,1226,443,154,324,1905,0,
1873_Daudet-Alphonse_Salvette-et-Bernadou,100,1,0,15,5,1,1873,1,4
1898_Claretie-Jules_Un-Chapitre-inedit-de-Don-Quichotte,77,44,27,14,8,11,1898,0,4
1930_Delly_La-maison-du-lis,1924,569,661,289,135,157,1930,0,8
1863_Gautier-Theophile_Le-capitaine-Fracasse,8517,4847,2916,1481,369,780,1863,1,1
1935_Bernanos-Georges_Un-crime,3584,725,900,628,158,139,1935,1,2
1896_Loti-Pierre_Ramuntcho,2941,943,259,434,114,177,1896,1,1
2018_Quignard-Pascal_L-enfant-d-Ingolstadt,3703,571,274,373,63,73,2018,1,fragments
1885_Verne-Jules_Mathias-Sandorf,7459,4196,2703,1645,366,951,1885,1,1
1861_Gondrecourt-Aristide-de_Le-Pays-de-la-peur_tome-3,1878,488,579,351,119,122,1861,0,1
1892_Bazin-Rene_La-Sarcelle-Bleue,2131,1088,853,315,84,136,1892,0,
1876_Sarcey-Francisque_Etienne-Moret,2622,1127,770,367,95,213,1876,0,
1865_Ponson-du-Terrail-Pierre-Alexis-de_Les-Nuits-du-quartier-Breda-Juliette,4231,845,1202,590,242,240,1865,0,
1880_Gouraud-Julie_Aller-et-retour,1935,1043,980,313,98,188,1880,0,6
1892_Verne-Jules_Le-Chateau-des-Carpathes,2530,1411,750,559,127,301,1892,1,1
1882_Cladel-Leon_Ompdrailles-le-Tombeau-des-lutteurs,2331,1476,955,340,88,377,1882,0,
2011_Gaude-Laurent_Les-Oliviers-du-Negus,2024,853,362,510,123,184,2011,0,4
2005_Millet-Richard_le-gout-des-femmes-laides,2235,1199,37,466,34,192,2005,1,7
1994_Grange-Jean-Christophe_Le-vol-des-cigognes,6059,2662,1260,1280,107,533,1994,0,2
1866_Muller-Rene_Les-Enfants-gates,3157,853,716,439,243,210,1866,0,6
2012_Jouet-Jacques_La-seule-fois-de-l-amour,996,649,287,133,35,97,2012,0,
2005_Musso-Guillaume_Sauve-moi,4568,2207,2417,803,125,658,2005,0,8
1995_Vargas-Fred_Debout-les-morts,5483,1643,1314,1092,175,410,1995,0,2
1987_Echenoz-Jean_Equipee-malaise,3832,1509,1398,443,87,180,1987,1,1
2007_Jourde-Pierre_Carnet-d-un-voyageur-zoulou,1741,120,32,283,67,19,2007,0,
1824_Beaufort-d-Hautpoul_Le-page-et-la-romance_tome-1,2214,577,402,362,107,61,1824,0,3
1978_Delly_Le-testament-de-Mr.-d'Erquoy,3344,1110,978,541,298,301,1978,0,8
1994_Tournier-Michel_Le-Miroir-des-idees,2665,140,100,276,84,14,1994,1,non-fiction
1856_Dumas-Alexandre_Memoires-d-une-aveugle,9230,3006,2866,1242,612,350,1856,1,
1854_Dumas-Alexandre_Le-capitaine-Richard,4930,1309,1451,999,273,399,1854,1,1
1928_Leblanc-Maurice_L-Agence-Barnett-et-Cie,2975,943,1039,577,98,191,1928,0,2
1863_Achard-Amedee_Les-Coups-d-epee-de-M-de-la-Guerche,6851,2736,2629,1073,392,413,1863,0,1
1852_Souvestre-Emile_Dans-la-prairie,2634,707,1042,430,152,246,1852,0, nouvelles 
1947_Simenon-Georges_Maigret-et-l-inspecteur-Malgracieux,2945,1570,295,876,84,270,1947,1,2
1969_San-Antonio_Ma-langue-au-Chah,6411,227,32,644,143,28,1969,0,9
1910_Roussel-Raymond_Impressions-d-Afrique,1110,2160,2026,261,10,327,1910,1,1
1891_Dubut-de-Laforest-Jean-Louis_Morphine,1792,843,553,177,59,47,1891,0,
1948_Vian-Boris_Et-on-tuera-tous-les-affreux,6031,221,39,654,112,31,1948,1,2
1895_Ivoi-Paul-d-_Le-Sergent-Simplet-a-travers-les-colonies-françaises,8880,3077,3805,1489,561,767,1895,0,1
1951_Simenon-Georges_Maigret-Lognon-et-les-gangsters,2959,1177,483,913,93,236,1951,1,2
1891_Malot-Hector_Anie,5599,2299,1077,898,221,550,1891,1,
1932_Simenon-Georges_L-ombre-chinoise,2184,1247,481,473,56,140,1932,1,2
1848_Balzac-Honore-de_Les-Parents-pauvres-Le-Cousin-Pons,6772,1714,1621,1019,392,336,1848,1,5
2000_Daeninckx-Didier_Ethique-en-toc,1943,685,701,589,38,155,2000,1,2
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-4,4518,1608,981,1161,285,384,1849,1,7
1917_Bourget-Paul_Lazarine,4304,1438,570,905,214,392,1917,1,12
1842_Dumas-Alexandre_Le-Capitaine-Arena_Volume-1,3071,1192,1091,495,106,351,1842,1,11
1900_Colette_Claudine-a-l-ecole,8173,268,39,820,312,36,1900,1,5
2006_Daeninckx-Didier_Itineraire-d-un-salaud-ordinaire,3320,1588,1279,892,119,471,2006,1,2
1954_San-Antonio_C-est-mort-et-ça-ne-sait-pas,4541,299,63,601,58,41,1954,0,9
1903_Bazin-Rene_Donatienne,2158,1770,992,390,99,289,1903,0,
1864_Lavergne-Alexandre-de_La-Famille-de-Marsal,8416,1837,1899,1540,377,644,1864,0,
1993_Daeninckx-Didier_Autres-lieux-et-autres-nouvelles,1084,454,138,400,69,84,1993,1,2
1972_Simenon-Georges_Maigret-et-Monsieur-Charles,2775,1031,496,695,91,127,1972,1,2
1972_A.D.G._La-nuit-des-grands-chiens-malades,2994,1302,87,1758,91,198,1972,0,2
1882_Zola-Emile_Pot-Bouille,7184,5202,3066,1150,269,746,1882,1,5
1879_Ponson-du-Terrail-Pierre_Le-serment-des-hommes-rouges-Aventures-d-un-enfant-de-Paris,3814,1199,1267,652,204,362,1879,0,1
1867_Robert-Adrien_Le-Radieux,2971,844,873,496,204,177,1867,0,
1852_Feval-Paul_La-Reine-des-Epees,5235,2779,1787,868,210,479,1852,0,1
1890_Dombre-Roger_Une-pupille-genante,3267,1044,1027,397,189,180,1890,0,6
2009_Beigbeder-Frederic_Un-roman-français,3064,764,155,816,51,122,2009,0,7
1927_Colette_Le-Ble-en-herbe,1752,796,785,185,53,77,1927,1,
1845_Balzac-Honore-de_Gambara,1276,356,338,273,48,68,1845,1,5
1996_Gailly-Christian_L-Incident,2962,1291,824,347,41,129,1996,0,
1883_Badin-Adolphe_Un-Parisien-chez-les-Russes,4178,1517,634,785,84,373,1883,0,11
1886_Sand-George_Les-ailes-de-courage,0,0,0,0,0,0,1886,1,6
1850_Dumas-Alexandre_Le-Vicomte-de-Bragelonne,50725,10080,13510,7277,2699,2245,1850,1,3
1878_Claretie-Jules_La-Maison-vide,7178,3311,1570,1138,223,618,1878,0,
1930_Simenon-Georges_Pietr-le-Letton,1799,1255,1012,513,51,171,1930,1,2
1825_Duras-Claire-de_Edouard,1783,866,235,249,63,126,1825,1,
1905_Le-Rouge-Gustave_L-Espionne-du-grand-Lama,2343,933,1043,503,175,307,1905,0,1
1989_Gailly-Christian_K.622,3533,175,8,319,51,34,1989,0,
1928_Martin-du-Gard-Roger_Les-Thibault_Tome-5-La-Sorellina,2317,942,880,511,79,193,1928,1,5
1884_Sernhac-Jocelyn_Le-Credit-gaulois,2913,1909,1269,415,110,316,1884,0,9
1900_France-Anatole_Monsieur-Bergeret-a-Paris,3933,1099,670,568,310,191,1900,1,
1906_Galopin-Arnould_Le-Docteur-Omega,3152,1359,803,488,164,223,1906,0,10
1898_Ivoi-Paul-d-_Corsaire-Triplex,6924,2593,2985,1204,391,630,1898,0,1
2008_Le-Clezio-Jean-Marie-Gustave_Ritournelle-de-la-faim,1810,1828,24,787,58,529,2008,1,3
1867_Marcel-Jeanne_Les-petits-vagabonds,2537,1011,522,314,77,171,1867,0,6
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-2,5900,2281,1109,1554,228,488,1849,1,7
2008_Millet-Catherine_Jour-de-souffrance,3006,1539,197,725,34,472,2008,1,7
1878_Stapleaux-Leopold_Le-Roman-d-un-pere,3605,983,1251,546,162,367,1878,0,
1910_Rolland-Romain_Jean-Christophe_Tome-VIII-Les-amies,3260,2305,905,555,60,332,1910,1,5
1872_Guise-Charles-de_Helika-Memoire-d-un-vieux-maitre-d-ecole,2703,1396,850,592,72,546,1872,0,
1884_Silvestre-Armand_En-pleine-fantaisie,2678,501,209,468,125,114,1884,0,4
1890_Pitray-Olga-de-Segur_Voyages-abracadabrants-du-gros-Phileas,2800,636,974,305,121,102,1890,0,6
1962_San-Antonio_Menage-tes-meninges,5112,208,51,653,79,29,1962,0,9
1879_Houssaye-Arsene_Arsene-Houssaye-L-Eventail-brise-Angele,5145,1664,1547,802,234,353,1879,0,
1986_Kristof-Agota_Le-Grand-Cahier,4451,67,7,392,141,7,1986,0,6
1857_Feval-Paul_Les-Compagnons-du-Silence_I,6936,2769,2642,1165,298,502,1857,0,1
1953_Beckett-Samuel_L-Innommable,6427,399,49,646,396,55,1953,1,5
2010_Riboulet-Mathieu_Avec-Bastien,1768,271,58,212,107,60,2010,0,
1862_Erckmann-Chatrian_L-Invasion-ou-le-Fou-Yegof,3922,1722,1108,504,203,186,1862,0,3
1882_Greville-Henry_Madame-de-Dreux,3578,1270,1311,541,156,304,1882,0,
1869_Erckmann-Chatrian_Histoire-d-un-paysan_I,4564,2612,603,623,269,224,1869,0,5
1843_Balzac-Honore-de_Histoire-des-Treize-et-La-Fille-aux-yeux-d’or,1862,378,430,220,64,75,1843,1,5
1890_Guy-de-Maupassant_Notre-coeur,2671,1741,1135,361,62,348,1890,1,
1878_Houssaye-Arsene_Les-Trois-duchesses_Tome-3,3612,959,902,559,154,232,1878,0,5
1926_Leroux-Gaston_Le-fantome-de-l-Opera,6509,2591,1739,1261,211,672,1926,0,10
1855_Balzac-Honore-de_Les-Petits-Bourgeois,3593,1188,885,521,249,217,1855,1,5
1876_Monnet-Francisque_Une-histoire-au-dessus-du-crocodile,4557,1241,1249,569,114,203,1876,0,
1901_Boylesve-Rene_La-Becquee,2989,1616,781,449,121,151,1901,0,
1888_Theuriet-Andre_Gertrude-et-Veronique,3407,1706,1590,667,174,354,1888,0,
1874_Fleuriot-Zenaide_Armelle-Trahec,4327,981,1358,688,238,153,1874,0,6
1913_Proust-Marcel_Du-cote-de-chez-Swann-A-la-recherche-du-temps-perdu,8478,6206,990,1508,175,1392,1913,1,
1945_Bove-Emmanuel_Le-Piege,3096,1643,1056,651,95,413,1945,0,
1844_Balzac-Honore-de_La-Maison-Nucingen,1492,379,294,292,56,64,1844,1,5
1872_Dumas-Alexandre_Le-docteur-mysterieux_II,3645,1377,1435,840,241,478,1872,1,1
1953_Simenon-Georges_Maigret-a-peur,2752,1187,593,836,84,191,1953,1,2
1860_Segur-comtesse-de_Les-Memoires-d-un-ane,4294,1265,974,616,234,263,1860,0,6
1933_Duhamel-Georges_Le-notaire-du-Havre,4015,1484,564,514,152,131,1933,1,5
1921_Pagnol-Marcel_La-Petite-Fille-aux-yeux-sombres-suivi-de-Les-secrets-de-Dieu,2532,711,663,293,144,79,1921,1,
1957_Vailland-Roger_La-Loi,5305,1278,1508,903,312,491,1957,0,
2014_Modiano-Patrick_Pour-que-tu-ne-te-perdes-pas-dans-le-quartier,1396,1078,365,387,28,433,2014,1,
1918_France-Anatole_Le-Petit-Pierre,2814,2251,752,375,62,218,1918,1,
1880_Theuriet-Andre_Toute-seule-Un-miracle-Saint-Enogat,4174,666,103,1148,113,117,1880,0,4
1864_Bastide-Jenny_Le-monstre,2057,772,534,339,71,205,1864,0,
1887_Adam-Paul_La-glebe,0,0,0,0,0,0,1887,0,
1881_Berthet-Elie_Le-Charlatan,5022,1736,1927,925,365,252,1881,0,
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-1,4538,2041,914,1057,163,277,1849,1,7
1908_Savine-Albert_L-Assassinat-de-la-Duchesse-de-Praslin,3455,365,134,667,200,100,1908,0,3
1879_Sauniere-Paul_Le-Legs-du-pendu,6224,1909,2295,1293,278,731,1879,0,
1883_Tardieu-Charles-Henri_Lettres-de-Bayreuth,1731,78,12,371,82,10,1883,0,12
1969_Siniac-Pierre_La-Nuit-des-Auverpins,3185,1220,1531,455,142,351,1969,0,2
1936_Montherlant-Henry-de_Les-jeunes-filles,5101,967,385,744,167,158,1936,1,5
1970_Simenon-Georges_Maigret-et-le-marchand-de-vin,2987,1254,423,789,120,153,1970,1,2
1958_Delly_Lysis,1971,1184,624,318,144,203,1958,0,8
2002_Gaude-Laurent_La-Mort-du-roi-Tsongor,2682,1556,999,526,149,327,2002,0,3
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers,7743,3554,1989,1113,379,403,1870,1,1
2001_Nothomb-Amelie_Cosmetique-de-l-ennemi,2169,220,101,402,37,40,2001,1,
1912_Loti-Pierre_Un-pelerin-d-Angkor,1737,140,62,256,42,34,1912,1,11
1874_Erckmann-Chatrian_Les-annees-de-college-de-maitre-Nablot,1320,621,166,165,62,67,1874,0,
1867_Ponson-du-Terrail-Pierre-Alexis-de_L-heritage-de-Corinne-La-Mule-de-satin,3983,1208,1254,694,180,346,1867,0,4
1838_Dupin-Antoinette_Comment-tout-finit_Tome-2,2714,744,848,501,121,170,1838,0,4
1903_France-Anatole_Sur-la-pierre-blanche,2800,716,505,362,188,72,1903,1,3
1959_Sagan-Françoise_Aimez-vous-Brahms,1713,1127,771,173,29,181,1959,0,
2015_Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien,2431,470,121,626,134,101,2015,0,7
1972_A.D.G._Cradoque-s-band,3429,1014,1003,468,125,199,1972,0,2
1869_Saint-Felix-Jules-de_L-Amie-de-la-reine,3793,1050,1245,575,227,196,1869,0,3
1882_Hericault-Charles-d-_Les-Bourgeois-de-93,6657,2437,1967,1249,401,571,1882,0,3
1889_Barres-Maurice_Le-culte-du-moi_2-Un-homme-libre,3286,487,262,473,129,80,1889,1,
1927_Leblanc-Maurice_La-demoiselle-aux-yeux-verts,4193,1604,1517,682,176,234,1927,0,2
"1931_Veuzit-Max-du_John,-chauffeur-russe",5671,2131,2174,1022,278,450,1931,0,8
1816_Bournon-Malarme-Charlotte-de_Lancelot-Montagu-ou-le-Resultat-des-bonnes-fortunes_Tome-1,2595,77,1710,312,201,9,1816,0,
1930_Bernede-Arthur_L-Homme-au-masque-de-fer,3220,1140,1317,611,215,280,1930,0,3
1883_Pontmartin-Armand-de_Les-Corbeaux-du-Gevaudan,4144,1924,1333,882,206,409,1883,0,1
1862_Chevalier-H-Emile_La-Tete-Plate,3646,1116,1273,628,234,242,1862,0,1
